class;wellLocation;filename;imageID;plateID;field;channel;filenameJPEG
SAMPLE;E03;Week1_22401_E03_s1_w2A4C92B37-2B71-45E2-A598-FE7B3BB8E1D3.tif;3972;22401;s1;w2;temp/Week1_22401_E03_s1_w2A4C92B37-2B71-45E2-A598-FE7B3BB8E1D3.jpeg
SAMPLE;E03;Week1_22401_E03_s1_w4ADB0594C-5D97-45E2-811D-2788B507B6B2.tif;3973;22401;s1;w4;temp/Week1_22401_E03_s1_w4ADB0594C-5D97-45E2-811D-2788B507B6B2.jpeg
SAMPLE;E03;Week1_22401_E03_s2_w107892F5E-CE57-4373-95B9-594F605AA404.tif;3974;22401;s2;w1;temp/Week1_22401_E03_s2_w107892F5E-CE57-4373-95B9-594F605AA404.jpeg
SAMPLE;E03;Week1_22401_E03_s2_w23BE373C7-0267-4509-8108-67A2143DB86A.tif;3975;22401;s2;w2;temp/Week1_22401_E03_s2_w23BE373C7-0267-4509-8108-67A2143DB86A.jpeg
SAMPLE;E03;Week1_22401_E03_s2_w423F93AE5-9CAF-4342-9E91-9AFA7E92CCB5.tif;3976;22401;s2;w4;temp/Week1_22401_E03_s2_w423F93AE5-9CAF-4342-9E91-9AFA7E92CCB5.jpeg
SAMPLE;E03;Week1_22401_E03_s3_w1EA5D4713-C7D0-407D-B962-52BD294F12C5.tif;3977;22401;s3;w1;temp/Week1_22401_E03_s3_w1EA5D4713-C7D0-407D-B962-52BD294F12C5.jpeg
SAMPLE;E03;Week1_22401_E03_s3_w28397BF6C-4583-4867-B1A4-AB88A4B240D3.tif;3978;22401;s3;w2;temp/Week1_22401_E03_s3_w28397BF6C-4583-4867-B1A4-AB88A4B240D3.jpeg
SAMPLE;E03;Week1_22401_E03_s3_w4E361D298-C975-408F-A3EC-22EEB5D1DB3A.tif;3979;22401;s3;w4;temp/Week1_22401_E03_s3_w4E361D298-C975-408F-A3EC-22EEB5D1DB3A.jpeg
SAMPLE;E03;Week1_22401_E03_s4_w1D157D0C3-E675-4587-86B0-D6D1E7734E64.tif;3980;22401;s4;w1;temp/Week1_22401_E03_s4_w1D157D0C3-E675-4587-86B0-D6D1E7734E64.jpeg
SAMPLE;E03;Week1_22401_E03_s4_w2330116DE-4F27-4F9B-BC3E-F72112150558.tif;3981;22401;s4;w2;temp/Week1_22401_E03_s4_w2330116DE-4F27-4F9B-BC3E-F72112150558.jpeg
SAMPLE;E03;Week1_22401_E03_s4_w414FB2777-F38E-47BE-BC22-FB9FB9CD4723.tif;3982;22401;s4;w4;temp/Week1_22401_E03_s4_w414FB2777-F38E-47BE-BC22-FB9FB9CD4723.jpeg
SAMPLE;E04;Week1_22401_E04_s1_w1F57BFAFD-7803-4BF5-8923-57A0E74FB5FC.tif;3983;22401;s1;w1;temp/Week1_22401_E04_s1_w1F57BFAFD-7803-4BF5-8923-57A0E74FB5FC.jpeg
SAMPLE;E04;Week1_22401_E04_s1_w2CBD4409D-1E47-4674-8A7E-591F3E55CF6D.tif;3984;22401;s1;w2;temp/Week1_22401_E04_s1_w2CBD4409D-1E47-4674-8A7E-591F3E55CF6D.jpeg
SAMPLE;E04;Week1_22401_E04_s1_w4EBABA7D5-77AD-4ACF-B642-52CD110B8CEB.tif;3985;22401;s1;w4;temp/Week1_22401_E04_s1_w4EBABA7D5-77AD-4ACF-B642-52CD110B8CEB.jpeg
SAMPLE;E04;Week1_22401_E04_s2_w10C87BEC1-4838-4E49-9679-AFCF2FB775CF.tif;3986;22401;s2;w1;temp/Week1_22401_E04_s2_w10C87BEC1-4838-4E49-9679-AFCF2FB775CF.jpeg
SAMPLE;E04;Week1_22401_E04_s2_w21DA6DDA7-1DC8-499D-9EFA-2C4D26312D26.tif;3987;22401;s2;w2;temp/Week1_22401_E04_s2_w21DA6DDA7-1DC8-499D-9EFA-2C4D26312D26.jpeg
SAMPLE;E04;Week1_22401_E04_s2_w4383044FF-232C-4BE1-BB55-D2568F7226F9.tif;3988;22401;s2;w4;temp/Week1_22401_E04_s2_w4383044FF-232C-4BE1-BB55-D2568F7226F9.jpeg
SAMPLE;E04;Week1_22401_E04_s3_w1247D1A2E-CECD-42CC-A2CD-3F94A3D92EAB.tif;3989;22401;s3;w1;temp/Week1_22401_E04_s3_w1247D1A2E-CECD-42CC-A2CD-3F94A3D92EAB.jpeg
SAMPLE;E04;Week1_22401_E04_s3_w2854528CD-B567-482E-A89A-925D88D35485.tif;3990;22401;s3;w2;temp/Week1_22401_E04_s3_w2854528CD-B567-482E-A89A-925D88D35485.jpeg
SAMPLE;E04;Week1_22401_E04_s3_w464AD42BB-8B33-465F-814C-ED71D976403A.tif;3991;22401;s3;w4;temp/Week1_22401_E04_s3_w464AD42BB-8B33-465F-814C-ED71D976403A.jpeg
SAMPLE;E04;Week1_22401_E04_s4_w102500ACA-A039-409E-96EA-13F59974A664.tif;3992;22401;s4;w1;temp/Week1_22401_E04_s4_w102500ACA-A039-409E-96EA-13F59974A664.jpeg
SAMPLE;E04;Week1_22401_E04_s4_w2D199FC2B-A08C-46B1-8A25-33DC18388347.tif;3993;22401;s4;w2;temp/Week1_22401_E04_s4_w2D199FC2B-A08C-46B1-8A25-33DC18388347.jpeg
SAMPLE;E04;Week1_22401_E04_s4_w4E34CC965-B959-4BFC-9862-AC234A75A82B.tif;3994;22401;s4;w4;temp/Week1_22401_E04_s4_w4E34CC965-B959-4BFC-9862-AC234A75A82B.jpeg
SAMPLE;E05;Week1_22401_E05_s1_w154EE3CF1-D655-4C1F-A41C-E54C305D718B.tif;3995;22401;s1;w1;temp/Week1_22401_E05_s1_w154EE3CF1-D655-4C1F-A41C-E54C305D718B.jpeg
SAMPLE;E05;Week1_22401_E05_s1_w2525EF49A-1B50-4065-B815-AA70FB85DCF1.tif;3996;22401;s1;w2;temp/Week1_22401_E05_s1_w2525EF49A-1B50-4065-B815-AA70FB85DCF1.jpeg
SAMPLE;E05;Week1_22401_E05_s1_w4E20EBE7A-83A8-4900-870E-27671C3066F7.tif;3997;22401;s1;w4;temp/Week1_22401_E05_s1_w4E20EBE7A-83A8-4900-870E-27671C3066F7.jpeg
SAMPLE;E05;Week1_22401_E05_s2_w12F05CE58-311B-4CD8-A5E1-5286812A7949.tif;3998;22401;s2;w1;temp/Week1_22401_E05_s2_w12F05CE58-311B-4CD8-A5E1-5286812A7949.jpeg
SAMPLE;E05;Week1_22401_E05_s2_w2BC83CE96-DD6C-4DF3-993D-A08E2E5CBE19.tif;3999;22401;s2;w2;temp/Week1_22401_E05_s2_w2BC83CE96-DD6C-4DF3-993D-A08E2E5CBE19.jpeg
SAMPLE;E05;Week1_22401_E05_s2_w45C4705EC-E3CC-4AA5-82F9-21E6BE1E93C0.tif;4000;22401;s2;w4;temp/Week1_22401_E05_s2_w45C4705EC-E3CC-4AA5-82F9-21E6BE1E93C0.jpeg
SAMPLE;E05;Week1_22401_E05_s3_w1806F65A5-85DC-498F-A0B8-06A2B3B6DB05.tif;4001;22401;s3;w1;temp/Week1_22401_E05_s3_w1806F65A5-85DC-498F-A0B8-06A2B3B6DB05.jpeg
SAMPLE;E05;Week1_22401_E05_s3_w26DE629E5-FC0C-466C-87DE-AB8536064DEC.tif;4002;22401;s3;w2;temp/Week1_22401_E05_s3_w26DE629E5-FC0C-466C-87DE-AB8536064DEC.jpeg
SAMPLE;E05;Week1_22401_E05_s3_w47D4BAEF1-52F7-465F-9369-FE18D2FD9B5D.tif;4003;22401;s3;w4;temp/Week1_22401_E05_s3_w47D4BAEF1-52F7-465F-9369-FE18D2FD9B5D.jpeg
SAMPLE;E05;Week1_22401_E05_s4_w1E54149A1-1868-4137-8A5C-8D2C53D85CE2.tif;4004;22401;s4;w1;temp/Week1_22401_E05_s4_w1E54149A1-1868-4137-8A5C-8D2C53D85CE2.jpeg
SAMPLE;E05;Week1_22401_E05_s4_w2698178EF-3A78-4AA6-A92A-79AE304EE0FD.tif;4005;22401;s4;w2;temp/Week1_22401_E05_s4_w2698178EF-3A78-4AA6-A92A-79AE304EE0FD.jpeg
SAMPLE;E05;Week1_22401_E05_s4_w4F54B0F85-0353-4C9E-8822-18F5643C96DB.tif;4006;22401;s4;w4;temp/Week1_22401_E05_s4_w4F54B0F85-0353-4C9E-8822-18F5643C96DB.jpeg
SAMPLE;E06;Week1_22401_E06_s1_w195BEBFE5-F8E3-4908-8668-0B9F6BAEAFA8.tif;4007;22401;s1;w1;temp/Week1_22401_E06_s1_w195BEBFE5-F8E3-4908-8668-0B9F6BAEAFA8.jpeg
SAMPLE;E06;Week1_22401_E06_s1_w222FC7334-B51F-4890-981D-271CF4AA2F8B.tif;4008;22401;s1;w2;temp/Week1_22401_E06_s1_w222FC7334-B51F-4890-981D-271CF4AA2F8B.jpeg
SAMPLE;E06;Week1_22401_E06_s1_w4F8EA313D-A261-46FF-9C9D-88EDAD537D69.tif;4009;22401;s1;w4;temp/Week1_22401_E06_s1_w4F8EA313D-A261-46FF-9C9D-88EDAD537D69.jpeg
SAMPLE;E06;Week1_22401_E06_s2_w1B9BD9BC9-4BAF-4638-9401-F72783E4FF64.tif;4010;22401;s2;w1;temp/Week1_22401_E06_s2_w1B9BD9BC9-4BAF-4638-9401-F72783E4FF64.jpeg
SAMPLE;E06;Week1_22401_E06_s2_w211F12145-92D6-478C-9BC7-701375A93104.tif;4011;22401;s2;w2;temp/Week1_22401_E06_s2_w211F12145-92D6-478C-9BC7-701375A93104.jpeg
SAMPLE;E06;Week1_22401_E06_s2_w49C9012E3-234C-48E2-8C3D-48EE727FC9BA.tif;4012;22401;s2;w4;temp/Week1_22401_E06_s2_w49C9012E3-234C-48E2-8C3D-48EE727FC9BA.jpeg
SAMPLE;E06;Week1_22401_E06_s3_w114BEC68C-559F-4621-91C5-DC522C5B072E.tif;4013;22401;s3;w1;temp/Week1_22401_E06_s3_w114BEC68C-559F-4621-91C5-DC522C5B072E.jpeg
SAMPLE;E06;Week1_22401_E06_s3_w211429897-DC58-4026-A378-483C90D97797.tif;4014;22401;s3;w2;temp/Week1_22401_E06_s3_w211429897-DC58-4026-A378-483C90D97797.jpeg
SAMPLE;E06;Week1_22401_E06_s3_w4C0549807-A4AF-40B7-8C85-C61F7B736751.tif;4015;22401;s3;w4;temp/Week1_22401_E06_s3_w4C0549807-A4AF-40B7-8C85-C61F7B736751.jpeg
SAMPLE;E06;Week1_22401_E06_s4_w1B63A9149-99FD-40C3-B958-F70F2E9B8F21.tif;4016;22401;s4;w1;temp/Week1_22401_E06_s4_w1B63A9149-99FD-40C3-B958-F70F2E9B8F21.jpeg
SAMPLE;E06;Week1_22401_E06_s4_w2AE7D6664-9291-4BE4-AE2F-BD8F985AA42E.tif;4017;22401;s4;w2;temp/Week1_22401_E06_s4_w2AE7D6664-9291-4BE4-AE2F-BD8F985AA42E.jpeg
SAMPLE;E06;Week1_22401_E06_s4_w46F61262C-E3E7-40B0-973F-A61EEC5FF154.tif;4018;22401;s4;w4;temp/Week1_22401_E06_s4_w46F61262C-E3E7-40B0-973F-A61EEC5FF154.jpeg
SAMPLE;E07;Week1_22401_E07_s1_w15108FECC-B243-4874-8CBF-2A60F0830042.tif;4019;22401;s1;w1;temp/Week1_22401_E07_s1_w15108FECC-B243-4874-8CBF-2A60F0830042.jpeg
SAMPLE;E07;Week1_22401_E07_s1_w295FBDEF4-7214-4D92-BA13-0CA57B3507B7.tif;4020;22401;s1;w2;temp/Week1_22401_E07_s1_w295FBDEF4-7214-4D92-BA13-0CA57B3507B7.jpeg
SAMPLE;E07;Week1_22401_E07_s1_w4653EC611-D5BB-440F-B3EF-1FF3380EA2FD.tif;4021;22401;s1;w4;temp/Week1_22401_E07_s1_w4653EC611-D5BB-440F-B3EF-1FF3380EA2FD.jpeg
SAMPLE;E07;Week1_22401_E07_s2_w1F5CB9918-74EF-4DDA-B0E8-D626EF69C578.tif;4022;22401;s2;w1;temp/Week1_22401_E07_s2_w1F5CB9918-74EF-4DDA-B0E8-D626EF69C578.jpeg
SAMPLE;E07;Week1_22401_E07_s2_w258CB83AC-E185-49E4-A8DD-A0DD3593A638.tif;4023;22401;s2;w2;temp/Week1_22401_E07_s2_w258CB83AC-E185-49E4-A8DD-A0DD3593A638.jpeg
SAMPLE;E07;Week1_22401_E07_s2_w4195E3F2E-722E-4D9F-AA05-E132C36F7336.tif;4024;22401;s2;w4;temp/Week1_22401_E07_s2_w4195E3F2E-722E-4D9F-AA05-E132C36F7336.jpeg
SAMPLE;E07;Week1_22401_E07_s3_w12092FA7B-9494-4E71-824D-843F3AA4CDA4.tif;4025;22401;s3;w1;temp/Week1_22401_E07_s3_w12092FA7B-9494-4E71-824D-843F3AA4CDA4.jpeg
SAMPLE;E07;Week1_22401_E07_s3_w289BEA1D2-B292-4CBD-B74F-0DB01967E278.tif;4026;22401;s3;w2;temp/Week1_22401_E07_s3_w289BEA1D2-B292-4CBD-B74F-0DB01967E278.jpeg
SAMPLE;E07;Week1_22401_E07_s3_w4A7EE62E6-D8B1-4829-9C36-81C1FEE54A2D.tif;4027;22401;s3;w4;temp/Week1_22401_E07_s3_w4A7EE62E6-D8B1-4829-9C36-81C1FEE54A2D.jpeg
SAMPLE;E07;Week1_22401_E07_s4_w163BA2244-01FC-4174-B882-1B51235BF965.tif;4028;22401;s4;w1;temp/Week1_22401_E07_s4_w163BA2244-01FC-4174-B882-1B51235BF965.jpeg
SAMPLE;E07;Week1_22401_E07_s4_w23C5F4587-AFD9-49D9-8CD9-3E7EA64DE68E.tif;4029;22401;s4;w2;temp/Week1_22401_E07_s4_w23C5F4587-AFD9-49D9-8CD9-3E7EA64DE68E.jpeg
SAMPLE;E07;Week1_22401_E07_s4_w408EF46F0-7959-4376-90AB-639AC3678CB8.tif;4030;22401;s4;w4;temp/Week1_22401_E07_s4_w408EF46F0-7959-4376-90AB-639AC3678CB8.jpeg
SAMPLE;E08;Week1_22401_E08_s1_w170D57092-59DC-48ED-BC8F-E4CB3E346882.tif;4031;22401;s1;w1;temp/Week1_22401_E08_s1_w170D57092-59DC-48ED-BC8F-E4CB3E346882.jpeg
SAMPLE;E08;Week1_22401_E08_s1_w26FC491D6-81CA-4B26-9D15-542552CAA59C.tif;4032;22401;s1;w2;temp/Week1_22401_E08_s1_w26FC491D6-81CA-4B26-9D15-542552CAA59C.jpeg
SAMPLE;E08;Week1_22401_E08_s1_w4FD7F7D51-3B2B-44CC-BD71-6C169CABFE96.tif;4033;22401;s1;w4;temp/Week1_22401_E08_s1_w4FD7F7D51-3B2B-44CC-BD71-6C169CABFE96.jpeg
SAMPLE;E08;Week1_22401_E08_s2_w119F91835-EEAC-4B34-B807-F058DC1E7A6A.tif;4034;22401;s2;w1;temp/Week1_22401_E08_s2_w119F91835-EEAC-4B34-B807-F058DC1E7A6A.jpeg
SAMPLE;E08;Week1_22401_E08_s2_w20D71BE1F-21B7-412A-83D8-3A5C626A0681.tif;4035;22401;s2;w2;temp/Week1_22401_E08_s2_w20D71BE1F-21B7-412A-83D8-3A5C626A0681.jpeg
SAMPLE;E08;Week1_22401_E08_s2_w43AB58727-C9EE-4F39-9BCD-4C75734844B2.tif;4036;22401;s2;w4;temp/Week1_22401_E08_s2_w43AB58727-C9EE-4F39-9BCD-4C75734844B2.jpeg
SAMPLE;E08;Week1_22401_E08_s3_w1A1D2C5F4-1101-45CE-9678-C2DC66B4D971.tif;4037;22401;s3;w1;temp/Week1_22401_E08_s3_w1A1D2C5F4-1101-45CE-9678-C2DC66B4D971.jpeg
SAMPLE;E08;Week1_22401_E08_s3_w26041362A-455B-4EB1-9224-1BF6B2DA4A89.tif;4038;22401;s3;w2;temp/Week1_22401_E08_s3_w26041362A-455B-4EB1-9224-1BF6B2DA4A89.jpeg
SAMPLE;E08;Week1_22401_E08_s3_w4B37653B8-4D2E-4735-8640-1F1CD5E4C412.tif;4039;22401;s3;w4;temp/Week1_22401_E08_s3_w4B37653B8-4D2E-4735-8640-1F1CD5E4C412.jpeg
SAMPLE;E08;Week1_22401_E08_s4_w125E993BD-A1EB-4BDB-AD8B-2B50994594CB.tif;4040;22401;s4;w1;temp/Week1_22401_E08_s4_w125E993BD-A1EB-4BDB-AD8B-2B50994594CB.jpeg
SAMPLE;E08;Week1_22401_E08_s4_w2FD59042E-B4CF-43D5-ADE8-FECFD956A221.tif;4041;22401;s4;w2;temp/Week1_22401_E08_s4_w2FD59042E-B4CF-43D5-ADE8-FECFD956A221.jpeg
SAMPLE;E08;Week1_22401_E08_s4_w4E0E33F26-B2F7-4BF6-932B-01AC98D76B0C.tif;4042;22401;s4;w4;temp/Week1_22401_E08_s4_w4E0E33F26-B2F7-4BF6-932B-01AC98D76B0C.jpeg
SAMPLE;E09;Week1_22401_E09_s1_w18541B039-B2D2-4E43-9E11-373D958548D6.tif;4043;22401;s1;w1;temp/Week1_22401_E09_s1_w18541B039-B2D2-4E43-9E11-373D958548D6.jpeg
SAMPLE;E09;Week1_22401_E09_s1_w2FDFDE610-A48D-44AA-BB4A-F3F7E8F9EFF0.tif;4044;22401;s1;w2;temp/Week1_22401_E09_s1_w2FDFDE610-A48D-44AA-BB4A-F3F7E8F9EFF0.jpeg
SAMPLE;E09;Week1_22401_E09_s1_w4A8C20D46-8DB6-495E-BEB0-D14E96BFBC53.tif;4045;22401;s1;w4;temp/Week1_22401_E09_s1_w4A8C20D46-8DB6-495E-BEB0-D14E96BFBC53.jpeg
SAMPLE;E09;Week1_22401_E09_s2_w1D590C1F7-6976-459B-B0EB-58EBFC328E2E.tif;4046;22401;s2;w1;temp/Week1_22401_E09_s2_w1D590C1F7-6976-459B-B0EB-58EBFC328E2E.jpeg
SAMPLE;E09;Week1_22401_E09_s2_w251D2CCA7-6652-4ED1-BB41-A559C86E4FE5.tif;4047;22401;s2;w2;temp/Week1_22401_E09_s2_w251D2CCA7-6652-4ED1-BB41-A559C86E4FE5.jpeg
SAMPLE;E09;Week1_22401_E09_s2_w420895CBE-6B61-43E1-88AA-9D37348170ED.tif;4048;22401;s2;w4;temp/Week1_22401_E09_s2_w420895CBE-6B61-43E1-88AA-9D37348170ED.jpeg
SAMPLE;E09;Week1_22401_E09_s3_w1CAF464A8-D80E-4F51-81C6-FAD0F1317BDA.tif;4049;22401;s3;w1;temp/Week1_22401_E09_s3_w1CAF464A8-D80E-4F51-81C6-FAD0F1317BDA.jpeg
SAMPLE;E09;Week1_22401_E09_s3_w27093B0EB-336A-4D84-85F5-D2090B688D70.tif;4050;22401;s3;w2;temp/Week1_22401_E09_s3_w27093B0EB-336A-4D84-85F5-D2090B688D70.jpeg
SAMPLE;E09;Week1_22401_E09_s3_w48822A6A3-2989-4795-A374-1C74F6129BC4.tif;4051;22401;s3;w4;temp/Week1_22401_E09_s3_w48822A6A3-2989-4795-A374-1C74F6129BC4.jpeg
SAMPLE;E09;Week1_22401_E09_s4_w1ACA3D44E-E41A-44A5-8955-14DCFBEB2C54.tif;4052;22401;s4;w1;temp/Week1_22401_E09_s4_w1ACA3D44E-E41A-44A5-8955-14DCFBEB2C54.jpeg
SAMPLE;E09;Week1_22401_E09_s4_w21B0D847A-5F63-4444-B4BD-FEC458055C10.tif;4053;22401;s4;w2;temp/Week1_22401_E09_s4_w21B0D847A-5F63-4444-B4BD-FEC458055C10.jpeg
SAMPLE;E09;Week1_22401_E09_s4_w4AF913596-AEBE-49CE-A83D-7CDA2BA02E6F.tif;4054;22401;s4;w4;temp/Week1_22401_E09_s4_w4AF913596-AEBE-49CE-A83D-7CDA2BA02E6F.jpeg
SAMPLE;E10;Week1_22401_E10_s1_w1D2A21436-198A-4899-A592-186827DA7B1E.tif;4055;22401;s1;w1;temp/Week1_22401_E10_s1_w1D2A21436-198A-4899-A592-186827DA7B1E.jpeg
SAMPLE;E10;Week1_22401_E10_s1_w268CCDA71-02D9-4D0E-83D1-4AC404FBA047.tif;4056;22401;s1;w2;temp/Week1_22401_E10_s1_w268CCDA71-02D9-4D0E-83D1-4AC404FBA047.jpeg
SAMPLE;E10;Week1_22401_E10_s1_w4DCC4C192-36FD-4CC6-BD60-919DFAB6BD81.tif;4057;22401;s1;w4;temp/Week1_22401_E10_s1_w4DCC4C192-36FD-4CC6-BD60-919DFAB6BD81.jpeg
SAMPLE;E10;Week1_22401_E10_s2_w1B9989607-6F5C-465C-9EDE-5CF4CE47653A.tif;4058;22401;s2;w1;temp/Week1_22401_E10_s2_w1B9989607-6F5C-465C-9EDE-5CF4CE47653A.jpeg
SAMPLE;E10;Week1_22401_E10_s2_w29C412E10-F308-4B89-9A64-8B767ECAA168.tif;4059;22401;s2;w2;temp/Week1_22401_E10_s2_w29C412E10-F308-4B89-9A64-8B767ECAA168.jpeg
SAMPLE;E10;Week1_22401_E10_s2_w42CFD0350-CC2B-4B7A-A29E-D3B3F783CF43.tif;4060;22401;s2;w4;temp/Week1_22401_E10_s2_w42CFD0350-CC2B-4B7A-A29E-D3B3F783CF43.jpeg
SAMPLE;E10;Week1_22401_E10_s3_w1FB678693-5DC9-48BD-921B-4E3F2293BB57.tif;4061;22401;s3;w1;temp/Week1_22401_E10_s3_w1FB678693-5DC9-48BD-921B-4E3F2293BB57.jpeg
SAMPLE;E10;Week1_22401_E10_s3_w22ACD00DF-E967-436D-BAC1-8E6128C17717.tif;4062;22401;s3;w2;temp/Week1_22401_E10_s3_w22ACD00DF-E967-436D-BAC1-8E6128C17717.jpeg
SAMPLE;E10;Week1_22401_E10_s3_w4F6A4984C-7142-4B99-B06A-BE2FBC4A6FA6.tif;4063;22401;s3;w4;temp/Week1_22401_E10_s3_w4F6A4984C-7142-4B99-B06A-BE2FBC4A6FA6.jpeg
SAMPLE;E10;Week1_22401_E10_s4_w1A8DDB887-3FBF-4746-9D87-8C1E634618C1.tif;4064;22401;s4;w1;temp/Week1_22401_E10_s4_w1A8DDB887-3FBF-4746-9D87-8C1E634618C1.jpeg
SAMPLE;E10;Week1_22401_E10_s4_w2FA43E9D7-33AA-47B4-B2B6-295794A68E87.tif;4065;22401;s4;w2;temp/Week1_22401_E10_s4_w2FA43E9D7-33AA-47B4-B2B6-295794A68E87.jpeg
SAMPLE;E10;Week1_22401_E10_s4_w499344C1B-7088-41FD-9B17-857FE40BB456.tif;4066;22401;s4;w4;temp/Week1_22401_E10_s4_w499344C1B-7088-41FD-9B17-857FE40BB456.jpeg
NEGATIVE;E11;Week1_22401_E11_s1_w120F0F76E-44C7-49F6-AECF-34E4A0CCE8BB.tif;4067;22401;s1;w1;temp/Week1_22401_E11_s1_w120F0F76E-44C7-49F6-AECF-34E4A0CCE8BB.jpeg
NEGATIVE;E11;Week1_22401_E11_s1_w20592D939-82C3-413C-B7C0-62E632B952D0.tif;4068;22401;s1;w2;temp/Week1_22401_E11_s1_w20592D939-82C3-413C-B7C0-62E632B952D0.jpeg
NEGATIVE;E11;Week1_22401_E11_s1_w40574884F-BFF5-434A-BB22-D51849C1055F.tif;4069;22401;s1;w4;temp/Week1_22401_E11_s1_w40574884F-BFF5-434A-BB22-D51849C1055F.jpeg
NEGATIVE;E11;Week1_22401_E11_s2_w1265B7A99-E930-440B-BEF9-FA40D0A30CF7.tif;4070;22401;s2;w1;temp/Week1_22401_E11_s2_w1265B7A99-E930-440B-BEF9-FA40D0A30CF7.jpeg
NEGATIVE;E11;Week1_22401_E11_s2_w27B33F14D-28B3-4EB2-BFF5-42642424EE37.tif;4071;22401;s2;w2;temp/Week1_22401_E11_s2_w27B33F14D-28B3-4EB2-BFF5-42642424EE37.jpeg
NEGATIVE;E11;Week1_22401_E11_s2_w4B6FFC072-1B74-4901-9E47-1D11677A26E8.tif;4072;22401;s2;w4;temp/Week1_22401_E11_s2_w4B6FFC072-1B74-4901-9E47-1D11677A26E8.jpeg
NEGATIVE;E11;Week1_22401_E11_s3_w1F66C1F81-21A4-44FC-92EE-32FA934A595F.tif;4073;22401;s3;w1;temp/Week1_22401_E11_s3_w1F66C1F81-21A4-44FC-92EE-32FA934A595F.jpeg
NEGATIVE;E11;Week1_22401_E11_s3_w2CE46BE49-A619-437A-89A8-DC75ED267E55.tif;4074;22401;s3;w2;temp/Week1_22401_E11_s3_w2CE46BE49-A619-437A-89A8-DC75ED267E55.jpeg
NEGATIVE;E11;Week1_22401_E11_s3_w412F91EAC-3050-4E24-8D70-3CBB372F4871.tif;4075;22401;s3;w4;temp/Week1_22401_E11_s3_w412F91EAC-3050-4E24-8D70-3CBB372F4871.jpeg
NEGATIVE;E11;Week1_22401_E11_s4_w1C0B3EE1A-865D-4B7E-B08C-29DCC48A0D7A.tif;4076;22401;s4;w1;temp/Week1_22401_E11_s4_w1C0B3EE1A-865D-4B7E-B08C-29DCC48A0D7A.jpeg
NEGATIVE;E11;Week1_22401_E11_s4_w2EAD9F8D4-9C51-4846-91C1-26050BD23362.tif;4077;22401;s4;w2;temp/Week1_22401_E11_s4_w2EAD9F8D4-9C51-4846-91C1-26050BD23362.jpeg
NEGATIVE;E11;Week1_22401_E11_s4_w4E37D1ECF-3B0A-4630-B398-E285C6E86C87.tif;4078;22401;s4;w4;temp/Week1_22401_E11_s4_w4E37D1ECF-3B0A-4630-B398-E285C6E86C87.jpeg
POSITIVE;F02;Week1_22401_F02_s1_w1756FD4B1-401B-4007-BC17-923B67CABB9E.tif;4079;22401;s1;w1;temp/Week1_22401_F02_s1_w1756FD4B1-401B-4007-BC17-923B67CABB9E.jpeg
POSITIVE;F02;Week1_22401_F02_s1_w210AAFADF-97F4-47E0-9CDC-4C4400357451.tif;4080;22401;s1;w2;temp/Week1_22401_F02_s1_w210AAFADF-97F4-47E0-9CDC-4C4400357451.jpeg
POSITIVE;F02;Week1_22401_F02_s1_w40194A997-5456-4B31-AA3C-889C7B3CA6E6.tif;4081;22401;s1;w4;temp/Week1_22401_F02_s1_w40194A997-5456-4B31-AA3C-889C7B3CA6E6.jpeg
POSITIVE;F02;Week1_22401_F02_s2_w10F4092C1-7B96-4EAE-86FE-4C0247C5FA36.tif;4082;22401;s2;w1;temp/Week1_22401_F02_s2_w10F4092C1-7B96-4EAE-86FE-4C0247C5FA36.jpeg
POSITIVE;F02;Week1_22401_F02_s2_w200FF5E7F-2296-43C2-8CBE-7328664EF2D3.tif;4083;22401;s2;w2;temp/Week1_22401_F02_s2_w200FF5E7F-2296-43C2-8CBE-7328664EF2D3.jpeg
POSITIVE;F02;Week1_22401_F02_s2_w4D5448CEE-7071-4696-8CFB-166A20AADC1F.tif;4084;22401;s2;w4;temp/Week1_22401_F02_s2_w4D5448CEE-7071-4696-8CFB-166A20AADC1F.jpeg
POSITIVE;F02;Week1_22401_F02_s3_w1004BD335-C210-4BF5-9B07-955DA929E261.tif;4085;22401;s3;w1;temp/Week1_22401_F02_s3_w1004BD335-C210-4BF5-9B07-955DA929E261.jpeg
POSITIVE;F02;Week1_22401_F02_s3_w2D07CEA2C-C4DA-4169-A4EA-31DDD0CD8C15.tif;4086;22401;s3;w2;temp/Week1_22401_F02_s3_w2D07CEA2C-C4DA-4169-A4EA-31DDD0CD8C15.jpeg
POSITIVE;F02;Week1_22401_F02_s3_w4DB2DD47E-F2BE-4FCD-8D36-90B5335184DA.tif;4087;22401;s3;w4;temp/Week1_22401_F02_s3_w4DB2DD47E-F2BE-4FCD-8D36-90B5335184DA.jpeg
POSITIVE;F02;Week1_22401_F02_s4_w1B9B5137A-4AAD-4B88-B5EF-665AAECE04D6.tif;4088;22401;s4;w1;temp/Week1_22401_F02_s4_w1B9B5137A-4AAD-4B88-B5EF-665AAECE04D6.jpeg
POSITIVE;F02;Week1_22401_F02_s4_w2FE8FCD70-9CF7-47E9-867D-86F7C4E78A16.tif;4089;22401;s4;w2;temp/Week1_22401_F02_s4_w2FE8FCD70-9CF7-47E9-867D-86F7C4E78A16.jpeg
